id,img_name,source,anger,disgust,fear,joy,neutral,sadness,surprise
S056_004_00000020_amazon,S056_004_00000020,amazon,0,0,0,97.5156478881836,0,0,3.22798490524292
S062_004_00000024_amazon,S062_004_00000024,amazon,0,0,0,99.94715881347656,0,0,0
S059_001_00000018_amazon,S059_001_00000018,amazon,0,0,0,0,0,0,99.55321502685547
S061_001_00000012_amazon,S061_001_00000012,amazon,0.4920661449432373,0,0,0,0,0,99.9766845703125
S065_005_00000008_amazon,S065_005_00000008,amazon,52.855831146240234,0,0,0,0,45.80556106567383,0
S062_005_00000029_amazon,S062_005_00000029,amazon,6.823736190795898,0,0,77.59323120117188,0,0,0
S064_003_00000025_amazon,S064_003_00000025,amazon,1.2901663780212402,0,0,96.63390350341797,0,0,0
S058_002_00000022_amazon,S058_002_00000022,amazon,0,0,0,96.62239837646484,0,0,0
S059_002_00000017_amazon,S059_002_00000017,amazon,0,0,0,68.57794952392578,0,2.3682355880737305,0
S061_002_00000015_amazon,S061_002_00000015,amazon,0,0,0,99.89627075195312,0,0,0.6823897361755371
S066_001_00000009_amazon,S066_001_00000009,amazon,0,0,0,33.604026794433594,0,0,0
S066_002_00000022_amazon,S066_002_00000022,amazon,0,0,0,2.090766429901123,0,0,99.9781265258789
S064_004_00000014_amazon,S064_004_00000014,amazon,0,0,0,0,0,68.61317443847656,0
S059_003_00000036_amazon,S059_003_00000036,amazon,21.687889099121094,8.275556564331055,0,0,0,5.2422943115234375,0
S067_003_00000018_amazon,S067_003_00000018,amazon,0,0,0,86.14571380615234,0,0,0
S069_004_00000017_amazon,S069_004_00000017,amazon,0,0,0,97.01201629638672,0,0.6530225276947021,0
S068_003_00000014_amazon,S068_003_00000014,amazon,2.577197551727295,5.697196960449219,0,0,0,0,96.87017059326172
S072_001_00000017_amazon,S072_001_00000017,amazon,0,0,0,0,0,73.35228729248047,0
S066_003_00000012_amazon,S066_003_00000012,amazon,0.9898185729980469,0,0,99.27357482910156,0,0,0
S071_001_00000013_amazon,S071_001_00000013,amazon,1.870417594909668,0,0,0,0,0,92.76720428466797
S068_004_00000010_amazon,S068_004_00000010,amazon,0,2.9150307178497314,0,7.526657581329346,0,3.0368447303771973,0
S069_005_00000023_amazon,S069_005_00000023,amazon,2.0641565322875977,0,0,39.14259338378906,0,0,0
S057_001_00000019_amazon,S057_001_00000019,amazon,0,0,0,8.426921844482422,0,0,32.714141845703125
S067_004_00000023_amazon,S067_004_00000023,amazon,0,0,0,0,0,15.828639030456543,0
S066_004_00000010_amazon,S066_004_00000010,amazon,0,0,0,0,0,69.43761444091797,0
S071_002_00000020_amazon,S071_002_00000020,amazon,0,30.56410026550293,0,0,0,56.79823303222656,0
S070_001_00000020_amazon,S070_001_00000020,amazon,4.237711429595947,0,0,10.36744499206543,0,0,5.013853073120117
S068_005_00000021_amazon,S068_005_00000021,amazon,42.714752197265625,5.176043510437012,0,43.80962371826172,0,0,0
S072_002_00000016_amazon,S072_002_00000016,amazon,0,0,0,0,0,20.94824981689453,0
S057_002_00000015_amazon,S057_002_00000015,amazon,0,0,0,8.056753158569336,0,24.83707046508789,0
S066_005_00000011_amazon,S066_005_00000011,amazon,35.248504638671875,0,0,2.1072311401367188,0,0,0
S072_003_00000013_amazon,S072_003_00000013,amazon,0,0,0,24.280105590820312,0,0,0
S071_003_00000022_amazon,S071_003_00000022,amazon,7.069855690002441,21.985530853271484,0,69.4010009765625,0,0,0
S069_001_00000018_amazon,S069_001_00000018,amazon,0,0,0,5.854625225067139,0,5.23146390914917,0
S070_002_00000016_amazon,S070_002_00000016,amazon,0,0,0,0,0,0,74.20790100097656
S067_005_00000022_amazon,S067_005_00000022,amazon,1.2982726097106934,0,0,99.24732971191406,0,0,0
S073_001_00000013_amazon,S073_001_00000013,amazon,0,0,0,0,0,1.2531101703643799,99.42945098876953
S072_004_00000008_amazon,S072_004_00000008,amazon,0,0,0,27.2197208404541,0,0,62.030906677246094
S071_004_00000028_amazon,S071_004_00000028,amazon,6.2246856689453125,0,0,0,0,10.332751274108887,0
S070_003_00000017_amazon,S070_003_00000017,amazon,0,0,0,97.74646759033203,0,0,0
S069_002_00000014_amazon,S069_002_00000014,amazon,0,0,0,2.290299892425537,0,0,84.39146423339844
S067_001_00000021_amazon,S067_001_00000021,amazon,0,0,0,0,0,29.715925216674805,0
S072_005_00000019_amazon,S072_005_00000019,amazon,0,0,0,10.348772048950195,0,35.318206787109375,0
S070_005_00000016_amazon,S070_005_00000016,amazon,16.418874740600586,0,0,0,0,0,0
S055_004_00000028_amazon,S055_004_00000028,amazon,0,0,0,4.244844913482666,0,22.166961669921875,0
S069_003_00000011_amazon,S069_003_00000011,amazon,15.598898887634277,15.060710906982422,0,0,0,0,0
S067_006_00000011_amazon,S067_006_00000011,amazon,86.42656707763672,0.840073823928833,0,0,0,0,0
S067_002_00000014_amazon,S067_002_00000014,amazon,0,0,0,0,0,0,99.37261962890625
S073_002_00000029_amazon,S073_002_00000029,amazon,0,0,0,99.6502914428711,0,2.339160442352295,0
S071_005_00000021_amazon,S071_005_00000021,amazon,0,0.7553637027740479,0,98.21656799316406,0,0,0
S072_006_00000022_amazon,S072_006_00000022,amazon,0,0,0,99.63700866699219,0,0,0
S075_002_00000014_amazon,S075_002_00000014,amazon,0,0,0,0,0,0,99.65674591064453
S068_001_00000024_amazon,S068_001_00000024,amazon,4.726332664489746,28.270769119262695,0,10.303498268127441,0,0,0
S074_001_00000020_amazon,S074_001_00000020,amazon,0,0,0,2.095700979232788,0,0,87.2382583618164
S075_008_00000012_amazon,S075_008_00000012,amazon,0,0,0,9.638957977294922,0,0,0
S073_003_00000028_amazon,S073_003_00000028,amazon,0,0,0,0,0,39.37385177612305,0
S076_006_00000019_amazon,S076_006_00000019,amazon,0,0,0,99.89362335205078,0,0.6620347499847412,0.43238401412963867
S055_005_00000045_amazon,S055_005_00000045,amazon,0,0,0,99.1655502319336,0,0,0
S068_002_00000015_amazon,S068_002_00000015,amazon,0,0,0,99.57257843017578,0,0.35613179206848145,0
S074_002_00000016_amazon,S074_002_00000016,amazon,0,0,0,2.1371536254882812,0,0,99.43447875976562
S077_001_00000028_amazon,S077_001_00000028,amazon,2.991276979446411,0,0,0,0,0,91.97836303710938
S076_001_00000017_amazon,S076_001_00000017,amazon,0,0,0,2.1012721061706543,0,0.9026646614074707,99.843994140625
S073_004_00000014_amazon,S073_004_00000014,amazon,0,0,0,29.15911293029785,0,0,0
S075_003_00000004_amazon,S075_003_00000004,amazon,0,0,0,0,0,8.349376678466797,39.11057662963867
S055_006_00000008_amazon,S055_006_00000008,amazon,0,0,0,26.12410545349121,0,2.686399221420288,0
S077_006_00000014_amazon,S077_006_00000014,amazon,8.444952964782715,0,0,0,0,8.362692832946777,0
S071_006_00000014_amazon,S071_006_00000014,amazon,50.158164978027344,3.7276744842529297,0,13.867497444152832,0,0,0
S075_004_00000012_amazon,S075_004_00000012,amazon,0,0,0,0,0,2.7849674224853516,3.400743007659912
S074_003_00000015_amazon,S074_003_00000015,amazon,0,0,0,6.421647071838379,0,0,1.3082921504974365
S073_005_00000021_amazon,S073_005_00000021,amazon,0,0,0,96.18399810791016,0,1.1718034744262695,0
S077_002_00000033_amazon,S077_002_00000033,amazon,0,0,0,99.78663635253906,0,0,0
S078_005_00000022_amazon,S078_005_00000022,amazon,0,0,0,0,0,15.371662139892578,0
S075_005_00000012_amazon,S075_005_00000012,amazon,39.7696418762207,0,0,0,0,6.45574951171875,0
S074_004_00000018_amazon,S074_004_00000018,amazon,9.33358097076416,8.406269073486328,0,28.107574462890625,0,0,0
S077_007_00000029_amazon,S077_007_00000029,amazon,0,0,0,5.793210029602051,0,3.863126039505005,0
S079_004_00000026_amazon,S079_004_00000026,amazon,0,0,0,99.87844848632812,0,0,0
S077_003_00000011_amazon,S077_003_00000011,amazon,0,0,0,0,0,27.046663284301758,0
S074_005_00000043_amazon,S074_005_00000043,amazon,0,0,0,99.9261474609375,0,0,0.5726933479309082
S078_006_00000020_amazon,S078_006_00000020,amazon,0,0,0,11.633495330810547,0,0,0
S075_006_00000025_amazon,S075_006_00000025,amazon,0,0,0,99.90799713134766,0,0,0.5232274532318115
S078_001_00000033_amazon,S078_001_00000033,amazon,0,0,0,4.905016899108887,0,0,98.81082916259766
S073_006_00000014_amazon,S073_006_00000014,amazon,47.85520553588867,0,0,0,0,3.297978639602661,0
S080_001_00000018_amazon,S080_001_00000018,amazon,11.665892601013184,0,0,1.5649163722991943,0,0,78.43818664550781
S077_004_00000008_amazon,S077_004_00000008,amazon,0,0,0,9.2417631149292,0,0,0
S075_001_00000013_amazon,S075_001_00000013,amazon,2.876722812652588,0,0,0,0,0,14.091241836547852
S075_007_00000022_amazon,S075_007_00000022,amazon,4.575598239898682,0,0,0,0,0,55.969886779785156
S078_007_00000013_amazon,S078_007_00000013,amazon,58.855690002441406,8.032709121704102,0,7.416725158691406,0,0,0
S080_002_00000013_amazon,S080_002_00000013,amazon,0,0,0,99.90216827392578,0,0.34143924713134766,0
S080_008_00000009_amazon,S080_008_00000009,amazon,10.508584976196289,10.370546340942383,0,0,0,0,0
S077_005_00000020_amazon,S077_005_00000020,amazon,0,0,0,90.14572143554688,0,0,1.281970739364624
S076_002_00000009_amazon,S076_002_00000009,amazon,0,0,0,0,0,59.48228073120117,3.597921133041382
S082_006_00000021_amazon,S082_006_00000021,amazon,0,0,0,13.45991039276123,0,0,0
S078_002_00000017_amazon,S078_002_00000017,amazon,0,0,0,0,0,13.793272018432617,0
S080_003_00000010_amazon,S080_003_00000010,amazon,0,0,0,4.412432670593262,0,8.05683708190918,0
S079_001_00000012_amazon,S079_001_00000012,amazon,0,0,0,2.6724038124084473,0,0,95.35747528076172
S076_003_00000018_amazon,S076_003_00000018,amazon,0,0,0,0,0,69.2602310180664,4.004871845245361
S084_001_00000010_amazon,S084_001_00000010,amazon,4.01124382019043,0,0,0,0,0,98.07862091064453
S081_008_00000011_amazon,S081_008_00000011,amazon,50.12862777709961,0,0,5.8448166847229,0,0,0
S078_003_00000019_amazon,S078_003_00000019,amazon,0,6.727677345275879,0,67.44358825683594,0,0,0
S080_004_00000014_amazon,S080_004_00000014,amazon,0,1.5197336673736572,0,98.05250549316406,0,0,0
S079_002_00000012_amazon,S079_002_00000012,amazon,18.762880325317383,4.423957824707031,0,0,0,20.460391998291016,0
S076_004_00000009_amazon,S076_004_00000009,amazon,0,0,0,0,0,19.649738311767578,4.1736602783203125
S084_002_00000023_amazon,S084_002_00000023,amazon,0,0,0,75.85707092285156,0,0,0.9330034255981445
S082_007_00000010_amazon,S082_007_00000010,amazon,27.002578735351562,0,0,0,0,0,0
S082_001_00000015_amazon,S082_001_00000015,amazon,0,0,0,0,0,1.2039601802825928,99.93855285644531
S076_005_00000012_amazon,S076_005_00000012,amazon,53.94024658203125,0,0,10.16758918762207,0,6.263452529907227,0
S081_001_00000019_amazon,S081_001_00000019,amazon,0,0,0,1.0127341747283936,0,0,94.76900482177734
S080_005_00000013_amazon,S080_005_00000013,amazon,0,0,0,0,0,41.747432708740234,0
S078_004_00000027_amazon,S078_004_00000027,amazon,0,0,0,99.48222351074219,0,0,0
S084_004_00000017_amazon,S084_004_00000017,amazon,4.594540596008301,0,0,41.96455001831055,0,0,0
S083_001_00000018_amazon,S083_001_00000018,amazon,0,0,0,0,0,66.9185791015625,0
S082_002_00000025_amazon,S082_002_00000025,amazon,0,0,0,0,0,42.454856872558594,13.675540924072266
S085_001_00000017_amazon,S085_001_00000017,amazon,0,0,0,4.183040618896484,0,14.260805130004883,0
S088_003_00000018_amazon,S088_003_00000018,amazon,0,0,0,9.13454818725586,0,0,3.263324499130249
S079_003_00000016_amazon,S079_003_00000016,amazon,3.7820160388946533,0,0,88.5784912109375,0,0,0
S085_004_00000017_amazon,S085_004_00000017,amazon,10.0482759475708,5.797904968261719,0,90.94518280029297,0,0,0
S082_003_00000018_amazon,S082_003_00000018,amazon,0,0,0,0,0,16.444921493530273,16.763729095458984
S083_002_00000012_amazon,S083_002_00000012,amazon,0,0,0,48.01619338989258,0,0,0
S087_004_00000012_amazon,S087_004_00000012,amazon,32.3524169921875,3.0821382999420166,0,0,0,3.1328320503234863,0
S085_002_00000014_amazon,S085_002_00000014,amazon,0,0.8821487426757812,0,99.64363861083984,0,0,0
S086_001_00000019_amazon,S086_001_00000019,amazon,1.4289796352386475,0,0,0,0,0,99.31696319580078
S082_004_00000013_amazon,S082_004_00000013,amazon,0,0,0,0,0,14.633237838745117,60.2198371887207
S081_002_00000024_amazon,S081_002_00000024,amazon,0,0,0,0,0,24.26772689819336,0
S083_003_00000019_amazon,S083_003_00000019,amazon,0,0,0,99.7236099243164,0,0,0
S088_004_00000020_amazon,S088_004_00000020,amazon,40.884769439697266,32.06282424926758,0,7.21605110168457,0,0,0
S090_006_00000011_amazon,S090_006_00000011,amazon,77.74425506591797,16.995018005371094,0,0,0,0,0
S085_003_00000013_amazon,S085_003_00000013,amazon,2.1674931049346924,0,0,0,0,2.5591135025024414,97.88706970214844
S086_002_00000015_amazon,S086_002_00000015,amazon,0,0,0,99.51602935791016,0,0.4420638084411621,0
S082_005_00000017_amazon,S082_005_00000017,amazon,92.0037841796875,0,0,0,0,0,0
S089_001_00000016_amazon,S089_001_00000016,amazon,0,0,0,2.112888813018799,0,0,99.53172302246094
S081_003_00000025_amazon,S081_003_00000025,amazon,0,0,0,0,0,2.9713094234466553,0
S083_004_00000010_amazon,S083_004_00000010,amazon,0,0.8559882640838623,0,96.53997802734375,0,0,0
S092_002_00000011_amazon,S092_002_00000011,amazon,0,0,0,41.88747024536133,0,0,0
S087_005_00000012_amazon,S087_005_00000012,amazon,0,0,0,98.79252624511719,0,0,0
S090_007_00000014_amazon,S090_007_00000014,amazon,7.553625106811523,15.04824161529541,0,0,0,0,0
S089_002_00000021_amazon,S089_002_00000021,amazon,0,0,0,99.92301940917969,0,0.377732515335083,0
S081_004_00000015_amazon,S081_004_00000015,amazon,0,0,0,15.489123344421387,0,1.6136467456817627,0
S092_003_00000014_amazon,S092_003_00000014,amazon,0,0,0,0,0,7.997417449951172,0
S087_006_00000012_amazon,S087_006_00000012,amazon,0,3.6355316638946533,0,27.17127799987793,0,0,0
S091_001_00000015_amazon,S091_001_00000015,amazon,0,0,0,0,0,0,98.0986557006836
S087_001_00000011_amazon,S087_001_00000011,amazon,0,0,0,4.894869804382324,0,0,94.67747497558594
S089_003_00000036_amazon,S089_003_00000036,amazon,8.94620418548584,10.419398307800293,0,0,0,0,0
S081_005_00000019_amazon,S081_005_00000019,amazon,0.5289077758789062,0,0,99.7005386352539,0,0,0
S092_004_00000024_amazon,S092_004_00000024,amazon,0,0,0,99.95114135742188,0,0.4893481731414795,0
S087_007_00000016_amazon,S087_007_00000016,amazon,0,0,0,0,0,13.303720474243164,0
S091_002_00000007_amazon,S091_002_00000007,amazon,0,0,0,0,0,10.684341430664062,0
S090_002_00000011_amazon,S090_002_00000011,amazon,0,0,0,0,0,0,93.42329406738281
S087_002_00000020_amazon,S087_002_00000020,amazon,0,0,0,5.353842735290527,0,19.786697387695312,0
S088_001_00000017_amazon,S088_001_00000017,amazon,0,0,0,0,0,0,93.32121276855469
S093_001_00000020_amazon,S093_001_00000020,amazon,0,90.0399169921875,0,0,0,14.468437194824219,0
S091_003_00000021_amazon,S091_003_00000021,amazon,0,0,0,99.7304916381836,0,4.439234733581543,1.119232177734375
S087_003_00000013_amazon,S087_003_00000013,amazon,0,0,0,10.108485221862793,0,0,0
S093_002_00000024_amazon,S093_002_00000024,amazon,0,52.9400634765625,0,10.72385025024414,0,0,0
S088_002_00000017_amazon,S088_002_00000017,amazon,0,4.2371392250061035,0,78.10346221923828,0,0,1.7425954341888428
S092_001_00000017_amazon,S092_001_00000017,amazon,0,0,0,4.9240546226501465,0,0,92.60324096679688
S055_001_00000012_googlevision,S055_001_00000012,googlevision,25,0,0,0,0,0,100
S055_001_00000012_azure,S055_001_00000012,azure,0.00023436962199999999,6.76800937e-05,0.0077113814800000005,0.0001884147,0.00036809542499999996,3.1823177e-06,99.99143000000001
S055_001_00000012_kairos,S055_001_00000012,kairos,0,0,0,0,0,0,100
S055_001_00000012_faceplusplus,S055_001_00000012,faceplusplus,0.0,0.0,0.001,0.0,0.0,0.0,99.999
S055_002_00000025_googlevision,S055_002_00000025,googlevision,0,0,0,0,0,0,0
S055_003_00000009_googlevision,S055_003_00000009,googlevision,50,0,0,0,0,0,0
S055_002_00000025_azure,S055_002_00000025,azure,0.22886002,0.179231458,0.006275086,0.0261353736,81.53795000000001,13.361680000000002,0.05185895
S055_002_00000025_faceplusplus,S055_002_00000025,faceplusplus,0.037,0.001,0.001,0.001,0.584,99.376,0.001
S055_004_00000028_googlevision,S055_004_00000028,googlevision,0,0,0,0,0,25,0
S055_002_00000025_kairos,S055_002_00000025,kairos,0,0,0,0,0,20,0
S055_005_00000045_googlevision,S055_005_00000045,googlevision,0,0,0,100,0,0,0
S055_003_00000009_azure,S055_003_00000009,azure,24.8852924,64.18255,0.000401438638,0.00982778438,8.061885,0.05048194,0.0630116847
S055_003_00000009_faceplusplus,S055_003_00000009,faceplusplus,14.456,9.567,0.332,0.332,25.873,0.332,49.109
S055_006_00000008_googlevision,S055_006_00000008,googlevision,0,0,0,100,0,0,0
S055_003_00000009_kairos,S055_003_00000009,kairos,33.749,80,0,0,0,0,0
S055_004_00000028_azure,S055_004_00000028,azure,18.1329891,2.73354985,0.0886866939,0.0129336215,63.91297,9.201023,0.397108868
S056_001_00000016_googlevision,S056_001_00000016,googlevision,0,0,0,0,0,0,0
S055_004_00000028_faceplusplus,S055_004_00000028,faceplusplus,0.106,0.005,0.26,0.005,57.271,42.346,0.007
S055_004_00000028_kairos,S055_004_00000028,kairos,0.574,0,0,0,0,0,0
S056_002_00000010_googlevision,S056_002_00000010,googlevision,75,0,0,0,0,0,0
S055_005_00000045_faceplusplus,S055_005_00000045,faceplusplus,0.047,0.001,0.001,99.95,0.001,0.001,0.001
S055_005_00000045_azure,S055_005_00000045,azure,7.62737e-11,8.51972952e-11,4.2070083e-14,100.0,3.0430687300000004e-11,1.2706071e-12,4.53452467e-10
S056_003_00000010_googlevision,S056_003_00000010,googlevision,50,0,0,0,0,0,100
S055_005_00000045_kairos,S055_005_00000045,kairos,0,0,0,100,0,0,0
S056_004_00000020_googlevision,S056_004_00000020,googlevision,0,0,0,100,0,0,0
S055_006_00000008_faceplusplus,S055_006_00000008,faceplusplus,0.089,0.089,15.773,5.298,2.245,76.417,0.089
S055_006_00000008_azure,S055_006_00000008,azure,2.6010848600000003,7.8673854500000004,16.725817300000003,3.8633976100000003,6.916793,58.094539999999995,0.47393175800000004
S057_001_00000019_googlevision,S057_001_00000019,googlevision,0,0,0,0,0,0,100
S055_006_00000008_kairos,S055_006_00000008,kairos,0,0,100,18.905,0,0,0
S056_001_00000016_faceplusplus,S056_001_00000016,faceplusplus,0.024,2.793,0.105,29.884,49.602,17.569,0.024
S057_002_00000015_googlevision,S057_002_00000015,googlevision,0,0,0,0,0,0,0
S056_001_00000016_azure,S056_001_00000016,azure,0.32734232999999996,3.2226934999999997,0.02884545,0.027305789999999996,1.6327424,68.43533000000001,0.06960699
S057_003_00000015_googlevision,S057_003_00000015,googlevision,75,0,0,0,0,50,0
S056_001_00000016_kairos,S056_001_00000016,kairos,0,0,0,0,0,20,0
S056_002_00000010_faceplusplus,S056_002_00000010,faceplusplus,0.0,100.0,0.0,0.0,0.0,0.0,0.0
S057_004_00000020_googlevision,S057_004_00000020,googlevision,0,0,0,100,0,25,0
S056_002_00000010_azure,S056_002_00000010,azure,32.7359855,64.43458,2.0504611299999998e-07,0.006237094,0.254725246,0.0006705233,2.44009016e-05
S057_005_00000035_googlevision,S057_005_00000035,googlevision,50,0,0,0,0,25,0
S056_002_00000010_kairos,S056_002_00000010,kairos,69.719,100,0,0,0,0,0
S056_003_00000010_faceplusplus,S056_003_00000010,faceplusplus,0.0,0.0,0.0,0.0,0.0,0.0,100.0
S057_006_00000033_googlevision,S057_006_00000033,googlevision,0,0,0,100,0,0,0
S056_003_00000010_azure,S056_003_00000010,azure,0.00317900449,0.0120368612,0.004010598,0.005865537,0.0007931996000000001,2.00814753e-05,99.9740839
S058_001_00000020_googlevision,S058_001_00000020,googlevision,50,0,0,0,0,0,100
S056_004_00000020_faceplusplus,S056_004_00000020,faceplusplus,0.0,0.006,0.002,99.991,0.0,0.0,0.0
S056_003_00000010_kairos,S056_003_00000010,kairos,0,0,0,0,0,0,100
S058_002_00000022_googlevision,S058_002_00000022,googlevision,0,0,0,100,0,0,0
S057_001_00000019_faceplusplus,S057_001_00000019,faceplusplus,0.001,0.031,0.008,0.006,0.011,0.001,99.943
S058_003_00000015_googlevision,S058_003_00000015,googlevision,0,0,0,0,0,0,0
S056_004_00000020_azure,S056_004_00000020,azure,1.3149957799999998e-07,3.32369021e-07,1.7796668300000002e-08,99.999994,1.55572166e-07,2.8437258099999996e-08,2.74222511e-06
S056_004_00000020_kairos,S056_004_00000020,kairos,0,0,0,94.933,0,0,0
S058_005_00000010_googlevision,S058_005_00000010,googlevision,0,0,0,0,0,0,0
S057_002_00000015_faceplusplus,S057_002_00000015,faceplusplus,0.015,0.015,0.015,1.969,95.812,2.137,0.038
S057_001_00000019_azure,S057_001_00000019,azure,0.0345478766,0.0223214476,0.026901090000000003,0.9235644,7.271660000000001,0.0213037434,91.65362
S057_001_00000019_kairos,S057_001_00000019,kairos,0,0,0,0,0,0,100
S058_006_00000018_googlevision,S058_006_00000018,googlevision,75,0,0,0,0,0,0
S057_003_00000015_faceplusplus,S057_003_00000015,faceplusplus,0.002,99.666,0.0,0.0,0.331,0.0,0.0
S059_001_00000018_googlevision,S059_001_00000018,googlevision,0,0,0,0,0,0,100
S057_002_00000015_azure,S057_002_00000015,azure,3.8626929999999997,0.8961631,0.026798049999999997,0.17573877699999998,51.2993932,31.84143,0.06506299
S057_004_00000020_faceplusplus,S057_004_00000020,faceplusplus,0.001,99.645,0.002,0.351,0.001,0.001,0.001
S059_002_00000017_googlevision,S059_002_00000017,googlevision,0,0,0,100,0,25,0
S057_002_00000015_kairos,S057_002_00000015,kairos,0,0,0,0,0,0,0
S059_003_00000036_googlevision,S059_003_00000036,googlevision,50,0,0,0,0,75,0
S057_005_00000035_faceplusplus,S057_005_00000035,faceplusplus,0.004,6.347,0.002,0.003,93.528,0.115,0.002
S060_001_00000020_googlevision,S060_001_00000020,googlevision,0,0,0,0,0,0,0
S057_003_00000015_azure,S057_003_00000015,azure,35.203050000000005,55.0940156,6.718598999999999e-06,0.0444975274,3.8999810000000004,0.0220803282,0.0009357744
S057_003_00000015_kairos,S057_003_00000015,kairos,38.994,54.505,0,0,0,0,0
S060_002_00000026_googlevision,S060_002_00000026,googlevision,0,0,0,100,0,0,0
S057_006_00000033_faceplusplus,S057_006_00000033,faceplusplus,0.0,0.006,0.0,99.991,0.001,0.001,0.0
S057_004_00000020_azure,S057_004_00000020,azure,14.7074088,19.6320236,14.973176999999998,0.519262766,6.542819,41.21873,0.9738109
S060_003_00000018_googlevision,S060_003_00000018,googlevision,25,0,0,0,0,0,100
S057_004_00000020_kairos,S057_004_00000020,kairos,1.001,0,0,0,0,0,0
S060_005_00000021_googlevision,S060_005_00000021,googlevision,100,0,0,0,0,0,0
S057_005_00000035_azure,S057_005_00000035,azure,65.87503,13.238093300000001,6.397174e-05,0.0128176689,12.9693732,0.0909023744,0.0021258320000000002
S057_005_00000035_kairos,S057_005_00000035,kairos,62.058,0,0,0,0,0,0
S061_001_00000012_googlevision,S061_001_00000012,googlevision,0,0,0,0,0,0,100
S058_001_00000020_faceplusplus,S058_001_00000020,faceplusplus,0.053,0.003,0.002,0.002,0.002,1.12,98.818
S061_002_00000015_googlevision,S061_002_00000015,googlevision,0,0,0,100,0,0,0
S057_006_00000033_kairos,S057_006_00000033,kairos,0,0,0,70.123,0,0,0
S057_006_00000033_azure,S057_006_00000033,azure,2.8891913900000002e-08,9.26500654e-08,5.750705e-10,100.0,6.3393375e-07,1.78814e-07,6.26897245e-07
S058_002_00000022_faceplusplus,S058_002_00000022,faceplusplus,0.0,0.005,0.0,99.995,0.0,0.0,0.0
S061_004_00000022_googlevision,S061_004_00000022,googlevision,25,0,0,0,0,25,0
S058_001_00000020_kairos,S058_001_00000020,kairos,0,0,0,0,0,0,71.424
S062_001_00000017_googlevision,S062_001_00000017,googlevision,0,0,0,0,0,0,25
S058_003_00000015_faceplusplus,S058_003_00000015,faceplusplus,2.897,0.012,0.079,0.012,96.695,0.284,0.022
S058_001_00000020_azure,S058_001_00000020,azure,0.0658069,0.06725795,0.000155527562,0.121820474,1.42316725,0.00023088036899999997,98.32012999999999
S062_002_00000016_googlevision,S062_002_00000016,googlevision,0,0,0,0,0,0,100
S058_002_00000022_kairos,S058_002_00000022,kairos,0,0,0,82.305,0,0,0
S062_003_00000024_googlevision,S062_003_00000024,googlevision,0,0,0,0,0,0,0
S058_005_00000010_faceplusplus,S058_005_00000010,faceplusplus,67.509,0.025,0.025,0.04,31.505,0.871,0.025
S058_002_00000022_azure,S058_002_00000022,azure,0.0007187564999999999,0.00180415045,1.3680545399999998e-05,99.9953,0.00100454408,2.550068e-05,0.0009759318
S062_004_00000024_googlevision,S062_004_00000024,googlevision,0,0,0,100,0,0,0
S058_003_00000015_kairos,S058_003_00000015,kairos,0,0,0,0,0,0,0
S058_006_00000018_faceplusplus,S058_006_00000018,faceplusplus,0.205,99.794,0.0,0.0,0.0,0.0,0.0
S062_005_00000029_googlevision,S062_005_00000029,googlevision,0,0,0,75,0,0,0
S059_001_00000018_faceplusplus,S059_001_00000018,faceplusplus,0.0,0.0,0.002,0.0,0.0,0.0,99.997
S058_003_00000015_azure,S058_003_00000015,azure,36.02151,1.48565844,0.0040401890000000005,0.0008532903,25.1498252,31.394857199999997,0.0199887261
S063_001_00000013_googlevision,S063_001_00000013,googlevision,0,0,0,0,0,0,100
S058_005_00000010_kairos,S058_005_00000010,kairos,0,0,0,0,0,0,0
S063_002_00000023_googlevision,S063_002_00000023,googlevision,0,0,0,100,0,0,0
S059_002_00000017_faceplusplus,S059_002_00000017,faceplusplus,0.04,5.535,82.999,11.036,0.035,0.318,0.036
S064_001_00000012_googlevision,S064_001_00000012,googlevision,0,0,0,0,0,0,100
S058_006_00000018_kairos,S058_006_00000018,kairos,86.665,80,0,0,0,0,0
S059_003_00000036_faceplusplus,S059_003_00000036,faceplusplus,0.056,99.933,0.0,0.007,0.003,0.001,0.0
S058_005_00000010_azure,S058_005_00000010,azure,35.938003699999996,2.04476919,0.0006698768,0.0081185266,22.769548,3.47001962,0.012023076899999999
S064_002_00000029_googlevision,S064_002_00000029,googlevision,0,0,0,0,0,0,0
S059_001_00000018_kairos,S059_001_00000018,kairos,0,0,0,0,0,0,100
S064_003_00000025_googlevision,S064_003_00000025,googlevision,0,0,0,100,0,0,0
S060_001_00000020_faceplusplus,S060_001_00000020,faceplusplus,0.001,0.0,0.0,0.003,97.571,2.424,0.0
S058_006_00000018_azure,S058_006_00000018,azure,40.5940115,58.98367,1.8159445499999999e-06,4.83436757e-07,0.07364466,0.0121947232,1.09041082e-05
S064_004_00000014_googlevision,S064_004_00000014,googlevision,0,0,0,0,0,0,0
S060_002_00000026_faceplusplus,S060_002_00000026,faceplusplus,0.0,0.0,0.0,99.977,0.0,0.021,0.001
S059_002_00000017_kairos,S059_002_00000017,kairos,0,0,100,0,0,0,0
S065_001_00000018_googlevision,S065_001_00000018,googlevision,0,0,0,0,0,25,0
S059_001_00000018_azure,S059_001_00000018,azure,0.0237757718,0.0007969807999999999,0.536708953,3.5189884800000002e-06,0.000271969157,5.53971624e-06,99.43843
